step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
30.0,2,16.0,2.0,9.523498067336071,2,16.0,0.6297354058246148,2,16.0
60.0,4,112.0,14.0,3.416444387453015,4,112.0,0.03926223820704585,4,112.0
90.0,10,328.0,23.428571428571427,3.8159897490683066,10,328.0,0.28138758098098215,10,328.0
120.0,14,706.0,39.22222222222222,0.11740306158327424,14,706.0,0.009013670544312478,14,706.0
150.0,14,973.0,42.30434782608695,4.94019035362816,14,973.0,0.216056499510244,14,973.0
180.0,20,1481.0,67.31818181818181,0.13854353611708123,20,1481.0,0.009974336653497567,20,1481.0
210.0,26,2186.0,72.86666666666666,1.779329933841511,26,2186.0,0.1292540904169545,26,2186.0
240.0,33,3069.0,90.26470588235294,0.03825755618026905,33,3069.0,0.00336349149652782,33,3069.0
270.0,38,4144.0,98.66666666666667,1.2207083821498412,38,4144.0,0.09062419380536667,38,4144.0
300.0,46,5400.0,117.3913043478261,0.0002641191220258335,46,5400.0,1.9015055581413495e-05,46,5400.0
330.0,18,1630.0,31.96078431372549,3.1159234067724846,18,3602.0,0.13968770548449091,18,3602.0
360.0,47,2614.0,55.61702127659574,0.0002512102668290499,47,4587.0,2.0590007330036874e-05,47,4587.0
390.0,24,2915.0,56.05769230769231,2.743191128804681,24,3841.0,0.12323037787730906,24,3841.0
420.0,49,4111.0,83.89795918367346,5.295437424578157e-05,49,5037.0,4.3028838241393036e-06,49,5037.0
450.0,53,5643.0,99.0,0.7887915164743242,53,6569.0,0.057013838994239105,53,6569.0
480.0,34,5540.0,95.51724137931035,1.6613541457544143,34,6420.0,0.03842441284405554,34,6420.0
510.0,19,385.0,6.875,2.531381332826073,19,4190.0,0.11332651208542525,19,4190.0
540.0,50,1386.0,26.653846153846153,0.01207571846386789,50,5198.0,0.000892120147094902,50,5198.0
570.0,25,1735.0,30.982142857142858,2.510540638045779,25,4125.0,0.12034467376578988,25,4125.0
600.0,31,2555.0,50.09803921568628,1.8612870195584073,30,3813.0,0.026585835402268543,30,3813.0
630.0,31,3454.0,73.48936170212765,3.2444688378855653,31,4360.0,0.12119592551295857,31,4360.0
660.0,43,4614.0,104.86363636363636,0.013714834262668469,43,5520.0,0.0009873890757860669,43,5520.0
690.0,49,5991.0,115.21153846153847,0.6522047429436865,49,6897.0,0.04829405713902808,49,6897.0
720.0,41,6729.0,124.61111111111111,2.0474361875302756,41,7682.0,0.017009667523474832,41,7682.0
750.0,44,8005.0,163.3673469387755,1.0499541433342177,44,8885.0,0.04038114337697131,44,8885.0
780.0,50,9419.0,184.68627450980392,0.08873057716214973,50,10299.0,0.007116348260423508,50,10299.0
810.0,55,10988.0,192.7719298245614,0.4701151047298135,55,11868.0,0.033845579894155035,55,11868.0
840.0,12,582.0,10.210526315789474,2.117772803419269,12,8228.0,0.09347623474159583,12,8228.0
870.0,30,348.0,6.105263157894737,1.7136727117281185,30,8202.0,0.06449586947902651,30,8202.0
900.0,23,327.0,6.288461538461538,3.473643024878083,23,5644.0,0.09831902847366134,23,5644.0
930.0,36,1033.0,22.456521739130434,2.4489010176773887,36,6322.0,0.07373581918799932,36,6322.0
960.0,4,128.0,3.282051282051282,2.9293042222425534,4,4459.0,0.08525359064932447,4,4459.0
990.0,6,175.0,4.605263157894737,3.758666054753015,6,2649.0,0.16429098153093455,6,2649.0
1020.0,8,396.0,12.774193548387096,4.743226984682489,8,955.0,0.17383127888265593,8,955.0
1050.0,17,260.0,9.285714285714286,4.522365773453308,16,827.0,0.1823406930745881,16,827.0
1080.0,18,756.0,36.0,1.2053177046011587,18,1315.0,0.05712961277820876,18,1315.0
1110.0,24,1396.0,49.857142857142854,1.4810470069137278,24,1955.0,0.11095795177546663,24,1955.0
1140.0,7,172.0,5.733333333333333,3.2851960552486115,6,1449.0,0.06233489560848126,6,1449.0
1170.0,9,401.0,14.321428571428571,7.142701986469873,9,519.0,0.3694276785962274,9,519.0
1200.0,8,148.0,7.7894736842105265,4.289228334921462,8,266.0,0.06115291378037712,8,266.0
1230.0,16,548.0,27.4,2.708510668696747,16,666.0,0.19532337994638876,16,666.0
1260.0,8,299.0,14.238095238095237,4.374517611863195,8,423.0,0.07422847539814152,8,423.0
1290.0,18,721.0,32.77272727272727,2.2967941889525587,18,845.0,0.17176706767342445,18,845.0
1320.0,24,1353.0,52.03846153846154,0.036869227821305486,24,1477.0,0.002959748029389378,24,1477.0
1350.0,30,2181.0,64.1470588235294,1.3860956251850187,30,2305.0,0.11214440901891401,30,2305.0
