step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1200.0,6,205.0,4.880952380952381,2.5279197645403935,6,3885.0,0.08061058130261667,6,3885.0
1230.0,31,709.0,16.488372093023255,1.0671400548074126,31,4424.0,0.07745086945722486,31,4424.0
1260.0,47,1950.0,41.48936170212766,0.0006801606421945347,47,5669.0,5.190197070355494e-05,47,5669.0
1290.0,17,1198.0,23.49019607843137,3.078092868701869,17,4279.0,0.1301630228658554,17,4279.0
1320.0,36,1844.0,40.08695652173913,0.13966382044028053,36,5010.0,0.01026822936239621,36,5010.0
1350.0,23,2234.0,43.80392156862745,2.622068014997181,22,4388.0,0.10793866692876035,22,4388.0
1380.0,42,3142.0,65.45833333333333,0.10543709179193687,42,5300.0,0.008101637363153643,42,5300.0
1410.0,53,4627.0,82.625,0.6731370221084249,53,6786.0,0.048844619944207295,53,6786.0
1440.0,29,1741.0,30.54385964912281,1.749164721920089,29,5676.0,0.04967362442303873,29,5676.0
1470.0,34,2658.0,47.464285714285715,2.433704577800985,33,5313.0,0.08128120887077622,33,5313.0
1500.0,18,370.0,7.872340425531915,2.147216903301108,18,4051.0,0.06348809596421433,18,4051.0
1530.0,40,1117.0,22.79591836734694,0.8063791297079292,40,4890.0,0.0630875151290603,40,4890.0
1560.0,53,2564.0,48.37735849056604,8.846715243276502e-05,53,6337.0,6.369125445123472e-06,53,6337.0
1590.0,27,2142.0,37.578947368421055,2.0996081215037568,26,5989.0,0.08561205511925638,26,5989.0
1620.0,18,252.0,4.846153846153846,1.9421370211874962,18,4875.0,0.05462886009912868,18,4875.0
1650.0,30,1050.0,21.0,2.466009022484456,30,4956.0,0.08494507980778757,30,4956.0
1680.0,43,2178.0,48.4,0.11625522157701972,43,6084.0,0.010230740840316386,43,6084.0
1710.0,33,2940.0,61.25,2.7799925582948455,33,6456.0,0.10019816545003521,33,6456.0
1740.0,43,4109.0,93.38636363636364,0.17341905961327153,43,7626.0,0.014326522231843504,43,7626.0
1770.0,14,710.0,14.791666666666666,2.974197159869887,13,6072.0,0.12100346754113879,13,6072.0
1800.0,21,299.0,6.953488372093023,2.6696428190053765,21,5913.0,0.043449638576960777,21,5913.0
1830.0,38,1291.0,31.48780487804878,0.90078222112143,38,6908.0,0.06841291699132246,38,6908.0
