step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1230.0,16,268.0,8.375,3.9266669936650374,16,1027.0,0.17293234572293836,16,1027.0
1260.0,19,802.0,32.08,2.5196561415117866,19,1510.0,0.0004933957054411993,19,1510.0
1290.0,24,1445.0,51.607142857142854,1.685279301252873,24,2153.0,0.12340492949561933,24,2153.0
1320.0,30,2263.0,70.71875,0.03785753495605118,30,2971.0,0.00284522700958664,30,2971.0
1350.0,36,3275.0,81.875,0.9485624927203611,36,3983.0,0.07249061586803068,36,3983.0
1380.0,44,4465.0,101.47727272727273,0.0004051803942230925,44,5173.0,3.0926800842406274e-05,44,5173.0
1410.0,14,983.0,20.06122448979592,3.1903451900167434,14,3868.0,0.12627423602851245,14,3868.0
1440.0,44,1871.0,41.577777777777776,0.009488205977114512,44,4757.0,0.0007328650454034054,44,4757.0
1470.0,50,3282.0,61.924528301886795,0.745500682177451,50,6168.0,0.05424863155551459,50,6168.0
1500.0,57,4880.0,85.6140350877193,0.0,57,7766.0,0.0,57,7766.0
1530.0,36,3228.0,52.064516129032256,2.082415996028763,36,7168.0,0.08675353477226555,36,7168.0
1560.0,22,396.0,6.947368421052632,2.1506753577561697,22,5407.0,0.06200196202653271,22,5407.0
1590.0,43,1275.0,22.767857142857142,0.7842511223441104,43,6340.0,0.06002674060815028,43,6340.0
1620.0,27,1707.0,29.43103448275862,1.877079532605801,27,5607.0,0.04438385811819374,27,5607.0
1650.0,50,2838.0,48.93103448275862,0.6115968697647048,50,6753.0,0.0452796245505876,50,6753.0
1680.0,33,3411.0,56.85,1.6378123080068312,32,6612.0,0.03497959669734914,32,6612.0
1710.0,19,219.0,3.7758620689655173,2.4624981474460044,18,4815.0,0.10173035297253012,18,4815.0
1740.0,53,1347.0,24.944444444444443,0.0021080569621202616,53,5954.0,0.00015227941586997359,53,5954.0
1770.0,59,3037.0,48.983870967741936,0.4724386064608592,59,7644.0,0.038913274531823985,59,7644.0
1800.0,66,4909.0,74.37878787878788,0.0007230168535373014,66,9516.0,5.2053049210748836e-05,66,9516.0
1830.0,70,6964.0,95.3972602739726,0.2341273829937584,70,11571.0,0.017027237095301725,70,11571.0
1860.0,36,4676.0,64.94444444444444,1.498700602600678,36,10379.0,0.05539945783145205,36,10379.0
1890.0,69,6267.0,87.04166666666667,0.35207034517150465,69,11972.0,0.026402361295903752,69,11972.0
1920.0,75,8438.0,112.50666666666666,1.3792199995042835e-06,75,14143.0,9.9295896292605e-08,75,14143.0
1950.0,79,10743.0,132.62962962962962,0.1516338078213815,79,16448.0,0.011263669227220021,79,16448.0
1980.0,84,13199.0,157.13095238095238,0.0,84,18904.0,0.0,84,18904.0
2010.0,89,15783.0,175.36666666666667,0.061113878973766224,89,21488.0,0.004400152433214689,89,21488.0
2040.0,47,11982.0,131.67032967032966,1.45807055622209,47,19879.0,0.046145767132083106,47,19879.0
2070.0,46,13305.0,152.93103448275863,1.6526264100955013,46,18696.0,0.057895966991860504,46,18696.0
2100.0,30,1018.0,12.886075949367088,1.7149761762624012,30,15081.0,0.0596230969307595,30,15081.0
2130.0,70,1882.0,23.234567901234566,0.2091124911701916,70,16559.0,0.01595817653003761,70,16559.0
2160.0,85,4311.0,50.71764705882353,0.0,85,18988.0,0.0,85,18988.0
2190.0,90,6926.0,76.10989010989012,0.01480268072401141,90,21603.0,0.001081293341066244,90,21603.0
2220.0,94,9690.0,103.08510638297872,0.0,94,24367.0,0.0,94,24367.0
2250.0,99,12583.0,127.1010101010101,0.000516629972377777,99,27260.0,3.9831827793245224e-05,99,27260.0
2280.0,52,8109.0,81.9090909090909,1.3942330606504902,52,23818.0,0.04741717449721837,52,23818.0
2310.0,36,585.0,6.09375,1.4822000663747648,36,21211.0,0.05343809312869788,36,21211.0
2340.0,85,2208.0,23.242105263157896,0.06461532540221547,85,23036.0,0.0048482840268106436,85,23036.0
2370.0,98,5053.0,51.04040404040404,0.0010938068249972746,98,25882.0,7.940686858573931e-05,98,25882.0
2400.0,54,4885.0,49.343434343434346,1.481300689061904,54,24279.0,0.05130448316785014,54,24279.0
2430.0,52,6346.0,68.23655913978494,1.3364204364878454,52,22908.0,0.04692988550185497,52,22908.0
2460.0,80,8285.0,93.08988764044943,0.08616328511856634,80,24856.0,0.006457868779825576,80,24856.0
2490.0,56,9510.0,105.66666666666667,1.4380636877202666,55,24834.0,0.047484224942836696,55,24834.0
2520.0,52,11026.0,134.46341463414635,1.2219934145488252,52,25115.0,0.025502056110923654,52,25115.0
2550.0,52,12586.0,167.81333333333333,1.3552505930777088,52,25638.0,0.04210740160440445,52,25638.0
2580.0,70,14397.0,202.77464788732394,0.021791699155010388,70,27419.0,0.0016604552367993298,70,27419.0
2610.0,25,1883.0,26.15277777777778,2.009103094663764,25,21898.0,0.08343405444170919,25,21898.0
2640.0,62,2046.0,26.571428571428573,0.13603530286995738,62,23082.0,0.01041648464050149,62,23082.0
2670.0,79,4311.0,53.22222222222222,0.15710923965437776,79,25277.0,0.012068128203505665,79,25277.0
2700.0,37,3501.0,43.22222222222222,1.4637724995889674,37,20318.0,0.04788815411126032,37,20318.0
2730.0,33,413.0,4.975903614457831,1.6399534145157078,33,19461.0,0.05751597800960459,33,19461.0
2760.0,52,1832.0,24.105263157894736,1.5082664214503128,52,19915.0,0.02887413469854377,52,19915.0
2790.0,69,3600.0,50.0,0.21278660700431593,69,21504.0,0.01692585385296143,69,21504.0
2820.0,73,5753.0,77.74324324324324,0.002164384550647212,73,23432.0,0.00016016365689059116,73,23432.0
2850.0,76,8005.0,102.62820512820512,0.15734209920298356,76,25444.0,0.012074563486996122,76,25444.0
2880.0,79,10344.0,129.3,0.0016815397704468917,79,27543.0,0.00013538490111595836,79,27543.0
2910.0,83,12781.0,152.1547619047619,0.16257558899978133,83,29740.0,0.011704506047500455,83,29740.0
2940.0,86,15307.0,177.98837209302326,0.00021641359627004055,86,32026.0,1.7683046747070492e-05,86,32026.0
2970.0,88,17925.0,201.40449438202248,0.1514368556849031,88,34404.0,0.010902581402800798,88,34404.0
3000.0,90,20591.0,228.7888888888889,4.185787937411091e-06,90,36830.0,3.387507006336959e-07,90,36830.0
3030.0,44,8877.0,99.74157303370787,1.5085955699428646,44,30596.0,0.060969892655474825,44,30596.0
3060.0,77,9121.0,98.0752688172043,0.11195124746739481,77,32198.0,0.008584103193397257,77,32198.0
3090.0,47,9963.0,107.12903225806451,1.404344871878572,47,26154.0,0.05821444729657427,47,26154.0
3120.0,36,594.0,6.319148936170213,1.5007869249728487,36,23700.0,0.05785305634255143,36,23700.0
3150.0,85,2310.0,24.574468085106382,0.18916069890478324,85,25567.0,0.013995755124824991,85,25567.0
3180.0,48,1936.0,21.043478260869566,1.21167773887678,48,21959.0,0.03788692293956821,48,21959.0
3210.0,42,2840.0,30.869565217391305,1.5909840634818457,42,17619.0,0.06497925771417362,42,17619.0
3240.0,81,4653.0,48.46875,0.10826595626525977,81,19436.0,0.008219297113072095,81,19436.0
3270.0,55,2216.0,23.574468085106382,1.302016256987748,54,17063.0,0.04979607927520048,54,17063.0
3300.0,83,3995.0,43.42391304347826,0.06500612206276042,83,19070.0,0.004806952246282607,83,19070.0
